Serial_number:,2012223,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,
Location:,Groundwater Well 12,,,,,,
LEVEL UNIT:,ft,,,,,,
Offset:,0.000000 ft,,,,,,
TEMPERATURE UNIT:, °C,,,,,,
,,,,,,,
Date,Time,Date & Time,TEMPERATURE (C),Conductivity (uS/cm),LEVEL (ft),WSE (ft),
9/7/2018,23:00,9/7/2018 23:00,22.1,1406,0.854,6.554,
9/7/2018,23:15,9/7/2018 23:15,22.1,1406,0.862,6.562,
9/7/2018,23:30,9/7/2018 23:30,22.1,1406,0.851,6.551,
9/7/2018,23:45,9/7/2018 23:45,22.1,1406,0.852,6.552,
9/8/2018,0:00,9/8/2018 0:00,22.1,1406,0.852,6.552,
9/8/2018,0:15,9/8/2018 0:15,22.1,1406,0.855,6.555,
9/8/2018,0:30,9/8/2018 0:30,22.1,1405,0.862,6.562,
9/8/2018,0:45,9/8/2018 0:45,22.1,1406,0.848,6.548,
9/8/2018,1:00,9/8/2018 1:00,22.1,1406,0.866,6.566,
9/8/2018,1:15,9/8/2018 1:15,22.1,1406,0.857,6.557,
9/8/2018,1:30,9/8/2018 1:30,22.1,1406,0.866,6.566,
9/8/2018,1:45,9/8/2018 1:45,22.1,1405,0.854,6.554,
9/8/2018,2:00,9/8/2018 2:00,22.1,1405,0.87,6.57,
9/8/2018,2:15,9/8/2018 2:15,22.1,1406,0.87,6.57,
9/8/2018,2:30,9/8/2018 2:30,22.1,1406,0.862,6.562,
9/8/2018,2:45,9/8/2018 2:45,22.1,1405,0.86,6.56,
9/8/2018,3:00,9/8/2018 3:00,22.1,1405,0.862,6.562,
9/8/2018,3:15,9/8/2018 3:15,22.1,1406,0.863,6.563,
9/8/2018,3:30,9/8/2018 3:30,22.1,1406,0.866,6.566,
9/8/2018,3:45,9/8/2018 3:45,22.1,1405,0.874,6.574,
9/8/2018,4:00,9/8/2018 4:00,22.1,1405,0.864,6.564,
9/8/2018,4:15,9/8/2018 4:15,22.1,1405,0.876,6.576,
9/8/2018,4:30,9/8/2018 4:30,22.1,1405,0.875,6.575,
9/8/2018,4:45,9/8/2018 4:45,22.1,1405,0.885,6.585,
9/8/2018,5:00,9/8/2018 5:00,22.1,1405,0.888,6.588,
9/8/2018,5:15,9/8/2018 5:15,22.1,1405,0.879,6.579,
9/8/2018,5:30,9/8/2018 5:30,22.1,1405,0.872,6.572,
9/8/2018,5:45,9/8/2018 5:45,22.1,1405,0.878,6.578,
9/8/2018,6:00,9/8/2018 6:00,22.1,1405,0.874,6.574,
9/8/2018,6:15,9/8/2018 6:15,22.1,1405,0.878,6.578,
9/8/2018,6:30,9/8/2018 6:30,22.1,1405,0.884,6.584,
9/8/2018,6:45,9/8/2018 6:45,22.1,1405,0.879,6.579,
9/8/2018,7:00,9/8/2018 7:00,22.1,1405,0.877,6.577,
9/8/2018,7:15,9/8/2018 7:15,22.1,1405,0.889,6.589,
9/8/2018,7:30,9/8/2018 7:30,22.1,1405,0.885,6.585,
9/8/2018,7:45,9/8/2018 7:45,22.1,1405,0.88,6.58,
9/8/2018,8:00,9/8/2018 8:00,22.1,1405,0.88,6.58,
9/8/2018,8:15,9/8/2018 8:15,22.1,1404,0.894,6.594,
9/8/2018,8:30,9/8/2018 8:30,22.1,1404,0.893,6.593,
9/8/2018,8:45,9/8/2018 8:45,22.1,1405,0.874,6.574,
9/8/2018,9:00,9/8/2018 9:00,22.1,1405,0.895,6.595,
9/8/2018,9:15,9/8/2018 9:15,22.1,1404,0.893,6.593,
9/8/2018,9:30,9/8/2018 9:30,22.1,1405,0.888,6.588,
9/8/2018,9:45,9/8/2018 9:45,22.1,1405,0.894,6.594,
9/8/2018,10:00,9/8/2018 10:00,22.1,1405,0.891,6.591,
9/8/2018,10:15,9/8/2018 10:15,22.1,1405,0.888,6.588,
9/8/2018,10:30,9/8/2018 10:30,22.1,1404,0.888,6.588,
9/8/2018,10:45,9/8/2018 10:45,22.1,1404,0.897,6.597,
9/8/2018,11:00,9/8/2018 11:00,22.1,1405,0.895,6.595,
9/8/2018,11:15,9/8/2018 11:15,22.1,1404,0.906,6.606,
9/8/2018,11:30,9/8/2018 11:30,22.1,1404,0.909,6.609,
9/8/2018,11:45,9/8/2018 11:45,22.1,1404,0.911,6.611,
9/8/2018,12:00,9/8/2018 12:00,22.1,1404,0.902,6.602,
9/8/2018,12:15,9/8/2018 12:15,22,1404,0.911,6.611,
9/8/2018,12:30,9/8/2018 12:30,22.1,1402,0.919,6.619,
9/8/2018,12:45,9/8/2018 12:45,22,1402,0.917,6.617,
9/8/2018,13:00,9/8/2018 13:00,22,1404,0.921,6.621,
9/8/2018,13:15,9/8/2018 13:15,22,1404,0.925,6.625,
9/8/2018,13:30,9/8/2018 13:30,22,1404,0.912,6.612,
9/8/2018,13:45,9/8/2018 13:45,22,1402,0.922,6.622,
9/8/2018,14:00,9/8/2018 14:00,22,1402,0.926,6.626,
9/8/2018,14:15,9/8/2018 14:15,22,1402,0.928,6.628,
9/8/2018,14:30,9/8/2018 14:30,22,1402,0.92,6.62,
9/8/2018,14:45,9/8/2018 14:45,22,1402,0.929,6.629,
9/8/2018,15:00,9/8/2018 15:00,22,1402,0.941,6.641,
9/8/2018,15:15,9/8/2018 15:15,22,1402,0.918,6.618,
9/8/2018,15:30,9/8/2018 15:30,22,1402,0.927,6.627,
9/8/2018,15:45,9/8/2018 15:45,22,1402,0.935,6.635,
9/8/2018,16:00,9/8/2018 16:00,22,1402,0.926,6.626,
9/8/2018,16:15,9/8/2018 16:15,22,1402,0.927,6.627,
9/8/2018,16:30,9/8/2018 16:30,22,1402,0.932,6.632,
9/8/2018,16:45,9/8/2018 16:45,22,1402,0.924,6.624,
9/8/2018,17:00,9/8/2018 17:00,22,1402,0.933,6.633,
9/8/2018,17:15,9/8/2018 17:15,22,1402,0.924,6.624,
9/8/2018,17:30,9/8/2018 17:30,22,1402,0.928,6.628,
9/8/2018,17:45,9/8/2018 17:45,22,1402,0.923,6.623,
9/8/2018,18:00,9/8/2018 18:00,22,1402,0.926,6.626,
9/8/2018,18:15,9/8/2018 18:15,22,1401,0.919,6.619,
9/8/2018,18:30,9/8/2018 18:30,22,1401,0.91,6.61,
9/8/2018,18:45,9/8/2018 18:45,22,1401,0.912,6.612,
9/8/2018,19:00,9/8/2018 19:00,22,1402,0.911,6.611,
9/8/2018,19:15,9/8/2018 19:15,22,1401,0.915,6.615,
9/8/2018,19:30,9/8/2018 19:30,22,1401,0.904,6.604,
9/8/2018,19:45,9/8/2018 19:45,22,1401,0.903,6.603,
9/8/2018,20:00,9/8/2018 20:00,22,1402,0.899,6.599,
9/8/2018,20:15,9/8/2018 20:15,22,1401,0.885,6.585,
9/8/2018,20:30,9/8/2018 20:30,22,1402,0.902,6.602,
9/8/2018,20:45,9/8/2018 20:45,22,1402,0.888,6.588,
9/8/2018,21:00,9/8/2018 21:00,22,1402,0.895,6.595,
9/8/2018,21:15,9/8/2018 21:15,22,1402,0.892,6.592,
9/8/2018,21:30,9/8/2018 21:30,22,1402,0.887,6.587,
9/8/2018,21:45,9/8/2018 21:45,22,1402,0.877,6.577,
9/8/2018,22:00,9/8/2018 22:00,22,1402,0.885,6.585,
9/8/2018,22:15,9/8/2018 22:15,22,1402,0.883,6.583,
9/8/2018,22:30,9/8/2018 22:30,22,1402,0.887,6.587,
9/8/2018,22:45,9/8/2018 22:45,22,1402,0.873,6.573,
9/8/2018,23:00,9/8/2018 23:00,22,1401,0.883,6.583,
9/8/2018,23:15,9/8/2018 23:15,22,1401,0.884,6.584,
9/8/2018,23:30,9/8/2018 23:30,22,1401,0.887,6.587,
9/8/2018,23:45,9/8/2018 23:45,22,1402,0.882,6.582,
9/9/2018,0:00,9/9/2018 0:00,22,1402,0.871,6.571,
9/9/2018,0:15,9/9/2018 0:15,22,1401,0.883,6.583,
9/9/2018,0:30,9/9/2018 0:30,22,1401,0.884,6.584,
9/9/2018,0:45,9/9/2018 0:45,22,1401,0.878,6.578,
9/9/2018,1:00,9/9/2018 1:00,22,1401,0.88,6.58,
9/9/2018,1:15,9/9/2018 1:15,22,1401,0.89,6.59,
9/9/2018,1:30,9/9/2018 1:30,22,1401,0.889,6.589,
9/9/2018,1:45,9/9/2018 1:45,22,1401,0.871,6.571,
9/9/2018,2:00,9/9/2018 2:00,22,1401,0.879,6.579,
9/9/2018,2:15,9/9/2018 2:15,22,1401,0.88,6.58,
9/9/2018,2:30,9/9/2018 2:30,22,1401,0.878,6.578,
9/9/2018,2:45,9/9/2018 2:45,22,1401,0.874,6.574,
9/9/2018,3:00,9/9/2018 3:00,22,1401,0.868,6.568,
9/9/2018,3:15,9/9/2018 3:15,22,1401,0.875,6.575,
9/9/2018,3:30,9/9/2018 3:30,22,1401,0.885,6.585,
9/9/2018,3:45,9/9/2018 3:45,22,1401,0.879,6.579,
9/9/2018,4:00,9/9/2018 4:00,22,1400,0.87,6.57,
9/9/2018,4:15,9/9/2018 4:15,22,1400,0.875,6.575,
9/9/2018,4:30,9/9/2018 4:30,22,1400,0.88,6.58,
9/9/2018,4:45,9/9/2018 4:45,22,1400,0.873,6.573,
9/9/2018,5:00,9/9/2018 5:00,22,1400,0.882,6.582,
9/9/2018,5:15,9/9/2018 5:15,22,1400,0.865,6.565,
9/9/2018,5:30,9/9/2018 5:30,22,1401,0.874,6.574,
9/9/2018,5:45,9/9/2018 5:45,22,1400,0.875,6.575,
9/9/2018,6:00,9/9/2018 6:00,22,1400,0.878,6.578,
9/9/2018,6:15,9/9/2018 6:15,22,1400,0.88,6.58,
9/9/2018,6:30,9/9/2018 6:30,22,1400,0.876,6.576,
9/9/2018,6:45,9/9/2018 6:45,22,1401,0.875,6.575,
9/9/2018,7:00,9/9/2018 7:00,22,1400,0.864,6.564,
9/9/2018,7:15,9/9/2018 7:15,22,1400,0.875,6.575,
9/9/2018,7:30,9/9/2018 7:30,22,1400,0.876,6.576,
9/9/2018,7:45,9/9/2018 7:45,22,1400,0.87,6.57,
9/9/2018,8:00,9/9/2018 8:00,22,1400,0.888,6.588,
9/9/2018,8:15,9/9/2018 8:15,22,1400,0.885,6.585,
9/9/2018,8:30,9/9/2018 8:30,22,1400,0.88,6.58,
9/9/2018,8:45,9/9/2018 8:45,22,1400,0.874,6.574,
9/9/2018,9:00,9/9/2018 9:00,22,1400,0.883,6.583,
9/9/2018,9:15,9/9/2018 9:15,22,1400,0.885,6.585,
9/9/2018,9:30,9/9/2018 9:30,22,1400,0.891,6.591,
9/9/2018,9:45,9/9/2018 9:45,22,1400,0.878,6.578,
9/9/2018,10:00,9/9/2018 10:00,22,1400,0.889,6.589,
9/9/2018,10:15,9/9/2018 10:15,22,1399,0.89,6.59,
9/9/2018,10:30,9/9/2018 10:30,22,1400,0.891,6.591,
9/9/2018,10:45,9/9/2018 10:45,22,1400,0.891,6.591,
9/9/2018,11:00,9/9/2018 11:00,22,1400,0.892,6.592,
9/9/2018,11:15,9/9/2018 11:15,22,1400,0.894,6.594,
9/9/2018,11:30,9/9/2018 11:30,22,1399,0.902,6.602,
9/9/2018,11:45,9/9/2018 11:45,22,1399,0.896,6.596,
9/9/2018,12:00,9/9/2018 12:00,22,1399,0.903,6.603,
9/9/2018,12:15,9/9/2018 12:15,22,1399,0.903,6.603,
9/9/2018,12:30,9/9/2018 12:30,22,1399,0.909,6.609,
9/9/2018,12:45,9/9/2018 12:45,22,1400,0.909,6.609,
9/9/2018,13:00,9/9/2018 13:00,22,1399,0.916,6.616,
9/9/2018,13:15,9/9/2018 13:15,22,1399,0.92,6.62,
9/9/2018,13:30,9/9/2018 13:30,22,1399,0.915,6.615,
9/9/2018,13:45,9/9/2018 13:45,22,1399,0.924,6.624,
9/9/2018,14:00,9/9/2018 14:00,22,1399,0.912,6.612,
9/9/2018,14:15,9/9/2018 14:15,22,1399,0.921,6.621,
9/9/2018,14:30,9/9/2018 14:30,22,1399,0.912,6.612,
9/9/2018,14:45,9/9/2018 14:45,22,1399,0.92,6.62,
9/9/2018,15:00,9/9/2018 15:00,22,1399,0.913,6.613,
9/9/2018,15:15,9/9/2018 15:15,22,1399,0.918,6.618,
9/9/2018,15:30,9/9/2018 15:30,22,1399,0.91,6.61,
9/9/2018,15:45,9/9/2018 15:45,22,1399,0.907,6.607,
9/9/2018,16:00,9/9/2018 16:00,22,1398,0.914,6.614,
9/9/2018,16:15,9/9/2018 16:15,22,1399,0.92,6.62,
9/9/2018,16:30,9/9/2018 16:30,21.9,1399,0.917,6.617,
9/9/2018,16:45,9/9/2018 16:45,21.9,1399,0.903,6.603,
9/9/2018,17:00,9/9/2018 17:00,22,1399,0.912,6.612,
9/9/2018,17:15,9/9/2018 17:15,21.9,1399,0.915,6.615,
9/9/2018,17:30,9/9/2018 17:30,21.9,1399,0.905,6.605,
9/9/2018,17:45,9/9/2018 17:45,22,1399,0.9,6.6,
9/9/2018,18:00,9/9/2018 18:00,21.9,1399,0.893,6.593,
9/9/2018,18:15,9/9/2018 18:15,21.9,1399,0.894,6.594,
9/9/2018,18:30,9/9/2018 18:30,21.9,1399,0.896,6.596,
9/9/2018,18:45,9/9/2018 18:45,21.9,1399,0.883,6.583,
9/9/2018,19:00,9/9/2018 19:00,21.9,1400,0.889,6.589,
9/9/2018,19:15,9/9/2018 19:15,21.9,1400,0.887,6.587,
9/9/2018,19:30,9/9/2018 19:30,21.9,1399,0.889,6.589,
9/9/2018,19:45,9/9/2018 19:45,21.9,1400,0.874,6.574,
9/9/2018,20:00,9/9/2018 20:00,21.9,1400,0.872,6.572,
9/9/2018,20:15,9/9/2018 20:15,21.9,1400,0.87,6.57,
9/9/2018,20:30,9/9/2018 20:30,21.9,1399,0.864,6.564,
9/9/2018,20:45,9/9/2018 20:45,21.9,1400,0.871,6.571,
9/9/2018,21:00,9/9/2018 21:00,21.9,1399,0.855,6.555,
9/9/2018,21:15,9/9/2018 21:15,21.9,1399,0.852,6.552,
9/9/2018,21:30,9/9/2018 21:30,21.9,1399,0.856,6.556,
9/9/2018,21:45,9/9/2018 21:45,21.9,1399,0.841,6.541,
9/9/2018,22:00,9/9/2018 22:00,21.9,1399,0.862,6.562,
9/9/2018,22:15,9/9/2018 22:15,21.9,1399,0.846,6.546,
9/9/2018,22:30,9/9/2018 22:30,21.9,1399,0.856,6.556,
9/9/2018,22:45,9/9/2018 22:45,21.9,1399,0.844,6.544,
9/9/2018,23:00,9/9/2018 23:00,21.9,1399,0.847,6.547,
9/9/2018,23:15,9/9/2018 23:15,21.9,1399,0.84,6.54,
9/9/2018,23:30,9/9/2018 23:30,21.9,1398,0.845,6.545,
9/9/2018,23:45,9/9/2018 23:45,21.9,1399,0.845,6.545,
9/10/2018,0:00,9/10/2018 0:00,21.9,1399,0.85,6.55,
9/10/2018,0:15,9/10/2018 0:15,21.9,1398,0.846,6.546,
9/10/2018,0:30,9/10/2018 0:30,21.9,1398,0.846,6.546,
9/10/2018,0:45,9/10/2018 0:45,21.9,1398,0.843,6.543,
9/10/2018,1:00,9/10/2018 1:00,21.9,1398,0.847,6.547,
9/10/2018,1:15,9/10/2018 1:15,21.9,1398,0.839,6.539,
9/10/2018,1:30,9/10/2018 1:30,21.9,1398,0.856,6.556,
9/10/2018,1:45,9/10/2018 1:45,21.9,1398,0.858,6.558,
9/10/2018,2:00,9/10/2018 2:00,21.9,1398,0.844,6.544,
9/10/2018,2:15,9/10/2018 2:15,21.9,1398,0.849,6.549,
9/10/2018,2:30,9/10/2018 2:30,21.9,1398,0.841,6.541,
9/10/2018,2:45,9/10/2018 2:45,21.9,1397,0.854,6.554,
9/10/2018,3:00,9/10/2018 3:00,21.9,1397,0.852,6.552,
9/10/2018,3:15,9/10/2018 3:15,21.9,1398,0.843,6.543,
9/10/2018,3:30,9/10/2018 3:30,21.9,1397,0.85,6.55,
9/10/2018,3:45,9/10/2018 3:45,21.9,1397,0.845,6.545,
9/10/2018,4:00,9/10/2018 4:00,21.9,1398,0.855,6.555,
9/10/2018,4:15,9/10/2018 4:15,21.9,1398,0.853,6.553,
9/10/2018,4:30,9/10/2018 4:30,21.9,1398,0.852,6.552,
9/10/2018,4:45,9/10/2018 4:45,21.9,1397,0.844,6.544,
9/10/2018,5:00,9/10/2018 5:00,21.9,1397,0.846,6.546,
9/10/2018,5:15,9/10/2018 5:15,21.9,1398,0.857,6.557,
9/10/2018,5:30,9/10/2018 5:30,21.9,1398,0.859,6.559,
9/10/2018,5:45,9/10/2018 5:45,21.9,1398,0.848,6.548,
9/10/2018,6:00,9/10/2018 6:00,21.9,1397,0.852,6.552,
9/10/2018,6:15,9/10/2018 6:15,21.9,1397,0.854,6.554,
9/10/2018,6:30,9/10/2018 6:30,21.9,1398,0.852,6.552,
9/10/2018,6:45,9/10/2018 6:45,21.9,1398,0.856,6.556,
9/10/2018,7:00,9/10/2018 7:00,21.9,1397,0.855,6.555,
9/10/2018,7:15,9/10/2018 7:15,21.9,1397,0.862,6.562,
9/10/2018,7:30,9/10/2018 7:30,21.9,1397,0.848,6.548,
9/10/2018,7:45,9/10/2018 7:45,21.9,1398,0.856,6.556,
9/10/2018,8:00,9/10/2018 8:00,21.9,1398,0.844,6.544,
9/10/2018,8:15,9/10/2018 8:15,21.9,1397,0.858,6.558,
9/10/2018,8:30,9/10/2018 8:30,21.9,1397,0.859,6.559,
9/10/2018,8:45,9/10/2018 8:45,21.9,1398,0.865,6.565,
9/10/2018,9:00,9/10/2018 9:00,21.9,1398,0.863,6.563,
9/10/2018,9:15,9/10/2018 9:15,21.9,1397,0.859,6.559,
9/10/2018,9:30,9/10/2018 9:30,21.9,1397,0.857,6.557,
9/10/2018,9:45,9/10/2018 9:45,21.9,1397,0.875,6.575,
9/10/2018,10:00,9/10/2018 10:00,21.9,1397,0.867,6.567,
9/10/2018,10:15,9/10/2018 10:15,21.9,1397,0.868,6.568,
9/10/2018,10:30,9/10/2018 10:30,21.9,1397,0.862,6.562,
9/10/2018,10:45,9/10/2018 10:45,21.9,1397,0.878,6.578,
9/10/2018,11:00,9/10/2018 11:00,21.9,1397,0.881,6.581,
9/10/2018,11:15,9/10/2018 11:15,21.9,1397,0.864,6.564,
9/10/2018,11:30,9/10/2018 11:30,21.9,1397,0.892,6.592,
9/10/2018,11:45,9/10/2018 11:45,21.9,1397,0.878,6.578,
9/10/2018,12:00,9/10/2018 12:00,21.9,1397,0.873,6.573,
9/10/2018,12:15,9/10/2018 12:15,21.9,1397,0.882,6.582,
9/10/2018,12:30,9/10/2018 12:30,21.9,1396,0.889,6.589,
9/10/2018,12:45,9/10/2018 12:45,21.9,1396,0.89,6.59,
9/10/2018,13:00,9/10/2018 13:00,21.9,1397,0.894,6.594,
9/10/2018,13:15,9/10/2018 13:15,21.9,1397,0.903,6.603,
9/10/2018,13:30,9/10/2018 13:30,21.9,1396,0.896,6.596,
9/10/2018,13:45,9/10/2018 13:45,21.9,1396,0.896,6.596,
9/10/2018,14:00,9/10/2018 14:00,21.9,1396,0.9,6.6,
9/10/2018,14:15,9/10/2018 14:15,21.9,1397,0.893,6.593,
9/10/2018,14:30,9/10/2018 14:30,21.9,1396,0.905,6.605,
9/10/2018,14:45,9/10/2018 14:45,21.9,1396,0.897,6.597,
9/10/2018,15:00,9/10/2018 15:00,21.9,1396,0.908,6.608,
9/10/2018,15:15,9/10/2018 15:15,21.9,1396,0.899,6.599,
9/10/2018,15:30,9/10/2018 15:30,21.9,1396,0.897,6.597,
9/10/2018,15:45,9/10/2018 15:45,21.9,1396,0.911,6.611,
9/10/2018,16:00,9/10/2018 16:00,21.9,1396,0.896,6.596,
9/10/2018,16:15,9/10/2018 16:15,21.9,1396,0.903,6.603,
9/10/2018,16:30,9/10/2018 16:30,21.9,1396,0.89,6.59,
9/10/2018,16:45,9/10/2018 16:45,21.9,1396,0.907,6.607,
9/10/2018,17:00,9/10/2018 17:00,21.9,1396,0.888,6.588,
9/10/2018,17:15,9/10/2018 17:15,21.9,1396,0.889,6.589,
9/10/2018,17:30,9/10/2018 17:30,21.9,1396,0.889,6.589,
9/10/2018,17:45,9/10/2018 17:45,21.9,1397,0.89,6.59,
9/10/2018,18:00,9/10/2018 18:00,21.9,1397,0.879,6.579,
9/10/2018,18:15,9/10/2018 18:15,21.9,1396,0.872,6.572,
9/10/2018,18:30,9/10/2018 18:30,21.9,1397,0.88,6.58,
9/10/2018,18:45,9/10/2018 18:45,21.9,1397,0.883,6.583,
9/10/2018,19:00,9/10/2018 19:00,21.9,1397,0.886,6.586,
9/10/2018,19:15,9/10/2018 19:15,21.9,1397,0.87,6.57,
9/10/2018,19:30,9/10/2018 19:30,21.9,1397,0.862,6.562,
9/10/2018,19:45,9/10/2018 19:45,21.9,1397,0.865,6.565,
9/10/2018,20:00,9/10/2018 20:00,21.9,1397,0.867,6.567,
9/10/2018,20:15,9/10/2018 20:15,21.9,1397,0.863,6.563,
9/10/2018,20:30,9/10/2018 20:30,21.9,1397,0.842,6.542,
9/10/2018,20:45,9/10/2018 20:45,21.9,1397,0.855,6.555,
9/10/2018,21:00,9/10/2018 21:00,21.9,1397,0.844,6.544,
9/10/2018,21:15,9/10/2018 21:15,21.9,1397,0.849,6.549,
9/10/2018,21:30,9/10/2018 21:30,21.9,1397,0.846,6.546,
9/10/2018,21:45,9/10/2018 21:45,21.9,1397,0.85,6.55,
9/10/2018,22:00,9/10/2018 22:00,21.9,1397,0.851,6.551,
9/10/2018,22:15,9/10/2018 22:15,21.9,1397,0.845,6.545,
9/10/2018,22:30,9/10/2018 22:30,21.9,1397,0.85,6.55,
9/10/2018,22:45,9/10/2018 22:45,21.9,1397,0.852,6.552,
9/10/2018,23:00,9/10/2018 23:00,21.9,1397,0.836,6.536,
9/10/2018,23:15,9/10/2018 23:15,21.9,1396,0.837,6.537,
9/10/2018,23:30,9/10/2018 23:30,21.9,1396,0.838,6.538,
9/10/2018,23:45,9/10/2018 23:45,21.9,1396,0.841,6.541,
9/11/2018,0:00,9/11/2018 0:00,21.9,1396,0.848,6.548,
9/11/2018,0:15,9/11/2018 0:15,21.9,1396,0.837,6.537,
9/11/2018,0:30,9/11/2018 0:30,21.9,1396,0.85,6.55,
9/11/2018,0:45,9/11/2018 0:45,21.9,1396,0.835,6.535,
9/11/2018,1:00,9/11/2018 1:00,21.9,1397,0.836,6.536,
9/11/2018,1:15,9/11/2018 1:15,21.9,1396,0.841,6.541,
9/11/2018,1:30,9/11/2018 1:30,21.9,1396,0.842,6.542,
9/11/2018,1:45,9/11/2018 1:45,21.9,1396,0.844,6.544,
9/11/2018,2:00,9/11/2018 2:00,21.9,1396,0.837,6.537,
9/11/2018,2:15,9/11/2018 2:15,21.9,1396,0.845,6.545,
9/11/2018,2:30,9/11/2018 2:30,21.9,1396,0.846,6.546,
9/11/2018,2:45,9/11/2018 2:45,21.9,1396,0.85,6.55,
9/11/2018,3:00,9/11/2018 3:00,21.9,1396,0.847,6.547,
9/11/2018,3:15,9/11/2018 3:15,21.9,1396,0.848,6.548,
9/11/2018,3:30,9/11/2018 3:30,21.9,1396,0.85,6.55,
9/11/2018,3:45,9/11/2018 3:45,21.9,1396,0.846,6.546,
9/11/2018,4:00,9/11/2018 4:00,21.9,1396,0.843,6.543,
9/11/2018,4:15,9/11/2018 4:15,21.9,1396,0.842,6.542,
9/11/2018,4:30,9/11/2018 4:30,21.9,1396,0.842,6.542,
9/11/2018,4:45,9/11/2018 4:45,21.9,1396,0.852,6.552,
9/11/2018,5:00,9/11/2018 5:00,21.9,1396,0.848,6.548,
9/11/2018,5:15,9/11/2018 5:15,21.9,1396,0.847,6.547,
9/11/2018,5:30,9/11/2018 5:30,21.9,1396,0.856,6.556,
9/11/2018,5:45,9/11/2018 5:45,21.9,1396,0.853,6.553,
9/11/2018,6:00,9/11/2018 6:00,21.9,1397,0.851,6.551,
9/11/2018,6:15,9/11/2018 6:15,21.9,1396,0.854,6.554,
9/11/2018,6:30,9/11/2018 6:30,21.9,1396,0.854,6.554,
9/11/2018,6:45,9/11/2018 6:45,21.9,1396,0.845,6.545,
9/11/2018,7:00,9/11/2018 7:00,21.9,1396,0.851,6.551,
9/11/2018,7:15,9/11/2018 7:15,21.9,1396,0.847,6.547,
9/11/2018,7:30,9/11/2018 7:30,21.9,1396,0.858,6.558,
9/11/2018,7:45,9/11/2018 7:45,21.9,1396,0.845,6.545,
9/11/2018,8:00,9/11/2018 8:00,21.9,1396,0.853,6.553,
9/11/2018,8:15,9/11/2018 8:15,21.9,1396,0.866,6.566,
9/11/2018,8:30,9/11/2018 8:30,21.9,1396,0.868,6.568,
9/11/2018,8:45,9/11/2018 8:45,21.9,1396,0.87,6.57,
9/11/2018,9:00,9/11/2018 9:00,21.9,1394,0.863,6.563,
9/11/2018,9:15,9/11/2018 9:15,21.9,1396,0.858,6.558,
9/11/2018,9:30,9/11/2018 9:30,21.9,1396,0.865,6.565,
9/11/2018,9:45,9/11/2018 9:45,21.9,1396,0.858,6.558,
9/11/2018,10:00,9/11/2018 10:00,21.9,1396,0.874,6.574,
9/11/2018,10:15,9/11/2018 10:15,21.9,1396,0.864,6.564,
9/11/2018,10:30,9/11/2018 10:30,21.9,1396,0.858,6.558,
9/11/2018,10:45,9/11/2018 10:45,21.9,1396,0.865,6.565,
9/11/2018,11:00,9/11/2018 11:00,21.9,1396,0.869,6.569,
9/11/2018,11:15,9/11/2018 11:15,21.9,1394,0.869,6.569,
9/11/2018,11:30,9/11/2018 11:30,21.9,1396,0.874,6.574,
9/11/2018,11:45,9/11/2018 11:45,21.9,1396,0.875,6.575,
9/11/2018,12:00,9/11/2018 12:00,21.9,1396,0.879,6.579,
9/11/2018,12:15,9/11/2018 12:15,21.9,1396,0.882,6.582,
9/11/2018,12:30,9/11/2018 12:30,21.9,1396,0.885,6.585,
9/11/2018,12:45,9/11/2018 12:45,21.9,1397,0.896,6.596,
9/11/2018,13:00,9/11/2018 13:00,21.9,1396,0.872,6.572,
9/11/2018,13:15,9/11/2018 13:15,21.9,1396,0.883,6.583,
9/11/2018,13:30,9/11/2018 13:30,21.9,1396,0.885,6.585,
9/11/2018,13:45,9/11/2018 13:45,21.9,1396,0.892,6.592,
9/11/2018,14:00,9/11/2018 14:00,21.9,1396,0.896,6.596,
9/11/2018,14:15,9/11/2018 14:15,21.9,1396,0.902,6.602,
9/11/2018,14:30,9/11/2018 14:30,21.9,1396,0.907,6.607,
9/11/2018,14:45,9/11/2018 14:45,21.9,1394,0.91,6.61,
9/11/2018,15:00,9/11/2018 15:00,21.9,1394,0.922,6.622,
9/11/2018,15:15,9/11/2018 15:15,21.9,1396,0.906,6.606,
9/11/2018,15:30,9/11/2018 15:30,21.9,1396,0.906,6.606,
9/11/2018,15:45,9/11/2018 15:45,21.9,1394,0.919,6.619,
9/11/2018,16:00,9/11/2018 16:00,21.9,1394,0.907,6.607,
9/11/2018,16:15,9/11/2018 16:15,21.9,1394,0.917,6.617,
9/11/2018,16:30,9/11/2018 16:30,21.9,1396,0.913,6.613,
9/11/2018,16:45,9/11/2018 16:45,21.9,1394,0.9,6.6,
9/11/2018,17:00,9/11/2018 17:00,21.9,1394,0.903,6.603,
9/11/2018,17:15,9/11/2018 17:15,21.9,1396,0.915,6.615,
9/11/2018,17:30,9/11/2018 17:30,21.9,1394,0.902,6.602,
9/11/2018,17:45,9/11/2018 17:45,21.9,1394,0.905,6.605,
9/11/2018,18:00,9/11/2018 18:00,21.9,1394,0.898,6.598,
9/11/2018,18:15,9/11/2018 18:15,21.9,1394,0.895,6.595,
9/11/2018,18:30,9/11/2018 18:30,21.9,1394,0.892,6.592,
9/11/2018,18:45,9/11/2018 18:45,21.9,1394,0.901,6.601,
9/11/2018,19:00,9/11/2018 19:00,21.9,1394,0.878,6.578,
