,Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY,CON_UCTIVITY,WSE_ft
8582,6/15/2021,2:45:00 AM,0,0.8817,23.052,109163,109163,4.8417
8583,6/15/2021,3:00:00 AM,0,0.881,23.014,109163,109163,4.841
8584,6/15/2021,3:15:00 AM,0,0.8801,22.971,109163,109163,4.8401
8585,6/15/2021,3:30:00 AM,0,0.8828,22.92,109163,109163,4.8428
8586,6/15/2021,3:45:00 AM,0,0.8845,22.869,109163,109163,4.8445
8587,6/15/2021,4:00:00 AM,0,0.8847,22.811,109163,109163,4.8447
8588,6/15/2021,4:15:00 AM,0,0.8832,22.747,109163,109163,4.8432
8589,6/15/2021,4:30:00 AM,0,0.8827,22.653,109163,109163,4.8427
8590,6/15/2021,4:45:00 AM,0,0.8828,22.579,109163,109163,4.8428
8591,6/15/2021,5:00:00 AM,0,0.8811,22.511,109163,109163,4.8411
8592,6/15/2021,5:15:00 AM,0,0.8809,22.424,109163,109163,4.8409
8593,6/15/2021,5:30:00 AM,0,0.8805,22.335,109163,109163,4.8405
8594,6/15/2021,5:45:00 AM,0,0.8817,22.305,109163,109163,4.8417
8595,6/15/2021,6:00:00 AM,0,0.8801,22.301,109163,109163,4.8401
8596,6/15/2021,6:15:00 AM,0,0.8814,22.283,109163,109163,4.8414
8597,6/15/2021,6:30:00 AM,0,0.8821,22.141,109163,109163,4.8421
8598,6/15/2021,6:45:00 AM,0,0.881,22.101,109163,109163,4.841
8599,6/15/2021,7:00:00 AM,0,0.8817,22.089,109163,109163,4.8417
8600,6/15/2021,7:15:00 AM,0,0.8829,22.09,109163,109163,4.8429
8601,6/15/2021,7:30:00 AM,0,0.8836,22.114,109163,109163,4.8436
8602,6/15/2021,7:45:00 AM,0,0.8872,22.17,109163,109163,4.8472
8603,6/15/2021,8:00:00 AM,0,0.8872,22.236,109163,109163,4.8472
8604,6/15/2021,8:15:00 AM,0,0.8847,22.284,109163,109163,4.8447
8605,6/15/2021,8:30:00 AM,0,0.8854,22.326,109163,109163,4.8454
8606,6/15/2021,8:45:00 AM,0,0.8863,22.308,109163,109163,4.8463
8607,6/15/2021,9:00:00 AM,0,0.8858,22.285,109163,109163,4.8458
8608,6/15/2021,9:15:00 AM,0,0.8852,22.255,109163,109163,4.8452
8609,6/15/2021,9:30:00 AM,0,0.886,22.294,109163,109163,4.846
8610,6/15/2021,9:45:00 AM,0,0.8853,22.327,109163,109163,4.8453
8611,6/15/2021,10:00:00 AM,0,0.887,22.299,109163,109163,4.847
8612,6/15/2021,10:15:00 AM,0,0.8899,22.282,109163,109163,4.8499
8613,6/15/2021,10:30:00 AM,0,0.889,22.257,109163,109163,4.849
8614,6/15/2021,10:45:00 AM,0,0.8893,22.286,109163,109163,4.8493
8615,6/15/2021,11:00:00 AM,0,0.8874,22.26,109163,109163,4.8474
8616,6/15/2021,11:15:00 AM,0,0.8885,22.226,109163,109163,4.8485
8617,6/15/2021,11:30:00 AM,0,0.8901,22.218,109163,109163,4.8501
8618,6/15/2021,11:45:00 AM,0,0.8931,22.256,109163,109163,4.8531
8619,6/15/2021,12:00:00 PM,0,0.8943,22.281,109163,109163,4.8543
8620,6/15/2021,12:15:00 PM,0,0.8952,22.402,109163,109163,4.8552
8621,6/15/2021,12:30:00 PM,0,0.8932,22.46,109163,109163,4.8532
8622,6/15/2021,12:45:00 PM,0,0.8952,22.767,109163,109163,4.8552
8623,6/15/2021,1:00:00 PM,0,0.8992,23.268,109163,109163,4.8592
8624,6/15/2021,1:15:00 PM,0,0.8973,23.677,109163,109163,4.8573
8625,6/15/2021,1:30:00 PM,0,0.8973,23.974,109163,109163,4.8573
8626,6/15/2021,1:45:00 PM,0,0.8928,24.161,109163,109163,4.8528
8627,6/15/2021,2:00:00 PM,0,0.8929,24.289,109163,109163,4.8529
8628,6/15/2021,2:15:00 PM,0,0.8894,24.417,109163,109163,4.8494
8629,6/15/2021,2:30:00 PM,0,0.8853,24.543,109163,109163,4.8453
8630,6/15/2021,2:45:00 PM,0,0.8871,24.597,109163,109163,4.8471
8631,6/15/2021,3:00:00 PM,0,0.8873,24.599,109163,109163,4.8473
8632,6/15/2021,3:15:00 PM,0,0.884,24.679,109163,109163,4.844
8633,6/15/2021,3:30:00 PM,0,0.8838,24.702,109163,109163,4.8438
8634,6/15/2021,3:45:00 PM,0,0.8835,24.719,109163,109163,4.8435
8635,6/15/2021,4:00:00 PM,0,0.8833,24.767,109163,109163,4.8433
8636,6/15/2021,4:15:00 PM,0,0.8845,24.826,109163,109163,4.8445
8637,6/15/2021,4:30:00 PM,0,0.885,24.903,109163,109163,4.845
8638,6/15/2021,4:45:00 PM,0,0.8876,24.989,109163,109163,4.8476
8639,6/15/2021,5:00:00 PM,0,0.8878,25.042,109163,109163,4.8478
8640,6/15/2021,5:15:00 PM,0,0.8855,25.158,109163,109163,4.8455
8641,6/15/2021,5:30:00 PM,0,0.8814,25.218,109163,109163,4.8414
8642,6/15/2021,5:45:00 PM,0,0.877,25.302,109163,109163,4.837
8643,6/15/2021,6:00:00 PM,0,0.8751,25.321,109163,109163,4.8351
8644,6/15/2021,6:15:00 PM,0,0.8735,25.425,109163,109163,4.8335
8645,6/15/2021,6:30:00 PM,0,0.8732,25.427,109163,109163,4.8332
8646,6/15/2021,6:45:00 PM,0,0.8716,25.461,109163,109163,4.8316
8647,6/15/2021,7:00:00 PM,0,0.8675,25.47,109163,109163,4.8275
8648,6/15/2021,7:15:00 PM,0,0.8714,25.519,109163,109163,4.8314
8649,6/15/2021,7:30:00 PM,0,0.8714,25.512,109163,109163,4.8314
8650,6/15/2021,7:45:00 PM,0,0.8728,25.454,109163,109163,4.8328
8651,6/15/2021,8:00:00 PM,0,0.8735,25.385,109163,109163,4.8335
8652,6/15/2021,8:15:00 PM,0,0.8714,25.259,109163,109163,4.8314
8653,6/15/2021,8:30:00 PM,0,0.8672,25.164,109163,109163,4.8272
8654,6/15/2021,8:45:00 PM,0,0.863,25.081,109163,109163,4.823
8655,6/15/2021,9:00:00 PM,0,0.8606,24.992,109163,109163,4.8206
8656,6/15/2021,9:15:00 PM,0,0.866,24.947,109163,109163,4.826
8657,6/15/2021,9:30:00 PM,0,0.8601,24.803,109163,109163,4.8201
8658,6/15/2021,9:45:00 PM,0,0.8599,24.678,109163,109163,4.8199
8659,6/15/2021,10:00:00 PM,0,0.8565,24.551,109163,109163,4.8165
8660,6/15/2021,10:15:00 PM,0,0.8561,24.307,109163,109163,4.8161
8661,6/15/2021,10:30:00 PM,0,0.8552,24.164,109163,109163,4.8152
8662,6/15/2021,10:45:00 PM,0,0.8545,24.075,109163,109163,4.8145
8663,6/15/2021,11:00:00 PM,0,0.8507,24.03,109163,109163,4.8107
8664,6/15/2021,11:15:00 PM,0,0.8519,23.994,109163,109163,4.8119
8665,6/15/2021,11:30:00 PM,0,0.8551,23.948,109163,109163,4.8151
8666,6/15/2021,11:45:00 PM,0,0.855,23.879,109163,109163,4.815
8667,6/16/2021,12:00:00 AM,0,0.8537,23.789,109163,109163,4.8137
8668,6/16/2021,12:15:00 AM,0,0.8511,23.717,109163,109163,4.8111
8669,6/16/2021,12:30:00 AM,0,0.853,23.63,109163,109163,4.813
8670,6/16/2021,12:45:00 AM,0,0.8544,23.53,109163,109163,4.8144
8671,6/16/2021,1:00:00 AM,0,0.8573,23.466,109163,109163,4.8173
8672,6/16/2021,1:15:00 AM,0,0.8571,23.461,109163,109163,4.8171
8673,6/16/2021,1:30:00 AM,0,0.8586,23.446,109163,109163,4.8186
8674,6/16/2021,1:45:00 AM,0,0.8591,23.441,109163,109163,4.8191
8675,6/16/2021,2:00:00 AM,0,0.8593,23.429,109163,109163,4.8193
8676,6/16/2021,2:15:00 AM,0,0.8587,23.385,109163,109163,4.8187
8677,6/16/2021,2:30:00 AM,0,0.8578,23.325,109163,109163,4.8178
8678,6/16/2021,2:45:00 AM,0,0.8589,23.264,109163,109163,4.8189
8679,6/16/2021,3:00:00 AM,0,0.8615,23.198,109163,109163,4.8215
8680,6/16/2021,3:15:00 AM,0,0.8617,23.112,109163,109163,4.8217
8681,6/16/2021,3:30:00 AM,0,0.8578,23.013,109163,109163,4.8178
8682,6/16/2021,3:45:00 AM,0,0.8581,22.823,109163,109163,4.8181
8683,6/16/2021,4:00:00 AM,0,0.8573,22.686,109163,109163,4.8173
8684,6/16/2021,4:15:00 AM,0,0.857,22.578,109163,109163,4.817
8685,6/16/2021,4:30:00 AM,0,0.8546,22.434,109163,109163,4.8146
8686,6/16/2021,4:45:00 AM,0,0.8538,22.301,109163,109163,4.8138
8687,6/16/2021,5:00:00 AM,0,0.8539,22.148,109163,109163,4.8139
8688,6/16/2021,5:15:00 AM,0,0.8561,22.117,109163,109163,4.8161
8689,6/16/2021,5:30:00 AM,0,0.8538,21.968,109163,109163,4.8138
8690,6/16/2021,5:45:00 AM,0,0.8596,21.895,109163,109163,4.8196
8691,6/16/2021,6:00:00 AM,0,0.8595,21.734,109163,109163,4.8195
8692,6/16/2021,6:15:00 AM,0,0.8495,21.368,109163,109163,4.8095
8693,6/16/2021,6:30:00 AM,0,0.8476,21.146,109163,109163,4.8076
8694,6/16/2021,6:45:00 AM,0,0.8474,21.058,109163,109163,4.8074
8695,6/16/2021,7:00:00 AM,0,0.8499,21.064,109163,109163,4.8099
8696,6/16/2021,7:15:00 AM,0,0.8501,21.053,109163,109163,4.8101
8697,6/16/2021,7:30:00 AM,0,0.8499,21.067,109163,109163,4.8099
8698,6/16/2021,7:45:00 AM,0,0.8513,21.121,109163,109163,4.8113
8699,6/16/2021,8:00:00 AM,0,0.8514,21.232,109163,109163,4.8114
8700,6/16/2021,8:15:00 AM,0,0.8545,21.364,109163,109163,4.8145
8701,6/16/2021,8:30:00 AM,0,0.8556,21.512,109163,109163,4.8156
8702,6/16/2021,8:45:00 AM,0,0.8533,21.636,109163,109163,4.8133
8703,6/16/2021,9:00:00 AM,0,0.8591,21.774,109163,109163,4.8191
8704,6/16/2021,9:15:00 AM,0,0.8683,21.911,109163,109163,4.8283
8705,6/16/2021,9:30:00 AM,0,0.8833,22.145,109163,109163,4.8433
8706,6/16/2021,9:45:00 AM,0,0.8681,22.171,109163,109163,4.8281
8707,6/16/2021,10:00:00 AM,0,0.8619,22.174,109163,109163,4.8219
8708,6/16/2021,10:15:00 AM,0,0.8644,22.17,109163,109163,4.8244
8709,6/16/2021,10:30:00 AM,0,0.8589,22.155,109163,109163,4.8189
8710,6/16/2021,10:45:00 AM,0,0.8587,22.145,109163,109163,4.8187
8711,6/16/2021,11:00:00 AM,0,0.8605,22.143,109163,109163,4.8205
8712,6/16/2021,11:15:00 AM,0,0.8625,22.175,109163,109163,4.8225
8713,6/16/2021,11:30:00 AM,0,0.8718,22.228,109163,109163,4.8318
8714,6/16/2021,11:45:00 AM,0,0.8715,22.261,109163,109163,4.8315
8715,6/16/2021,12:00:00 PM,0,0.868,22.267,109163,109163,4.828
8716,6/16/2021,12:15:00 PM,0,0.8646,22.3,109163,109163,4.8246
8717,6/16/2021,12:30:00 PM,0,0.8662,22.421,109163,109163,4.8262
8718,6/16/2021,12:45:00 PM,0,0.8675,22.681,109163,109163,4.8275
8719,6/16/2021,1:00:00 PM,0,0.8657,22.866,109163,109163,4.8257
8720,6/16/2021,1:15:00 PM,0,0.8655,23.043,109163,109163,4.8255
8721,6/16/2021,1:30:00 PM,0,0.8688,23.176,109163,109163,4.8288
8722,6/16/2021,1:45:00 PM,0,0.8703,23.303,109163,109163,4.8303
8723,6/16/2021,2:00:00 PM,0,0.8681,23.571,109163,109163,4.8281
8724,6/16/2021,2:15:00 PM,0,0.8692,23.874,109163,109163,4.8292
8725,6/16/2021,2:30:00 PM,0,0.8675,24.163,109163,109163,4.8275
8726,6/16/2021,2:45:00 PM,0,0.8659,24.249,109163,109163,4.8259
8727,6/16/2021,3:00:00 PM,0,0.8628,24.286,109163,109163,4.8228
8728,6/16/2021,3:15:00 PM,0,0.867,24.315,109163,109163,4.827
8729,6/16/2021,3:30:00 PM,0,0.8679,24.47,109163,109163,4.8279
8730,6/16/2021,3:45:00 PM,0,0.8672,24.574,109163,109163,4.8272
8731,6/16/2021,4:00:00 PM,0,0.8644,24.676,109163,109163,4.8244
8732,6/16/2021,4:15:00 PM,0,0.8674,24.704,109163,109163,4.8274
8733,6/16/2021,4:30:00 PM,0,0.871,24.755,109163,109163,4.831
8734,6/16/2021,4:45:00 PM,0,0.8693,24.859,109163,109163,4.8293
8735,6/16/2021,5:00:00 PM,0,0.8679,24.942,109163,109163,4.8279
8736,6/16/2021,5:15:00 PM,0,0.8635,24.982,109163,109163,4.8235
8737,6/16/2021,5:30:00 PM,0,0.8609,24.987,109163,109163,4.8209
8738,6/16/2021,5:45:00 PM,0,0.863,25.008,109163,109163,4.823
8739,6/16/2021,6:00:00 PM,0,0.859,25.026,109163,109163,4.819
8740,6/16/2021,6:15:00 PM,0,0.8541,25.077,109163,109163,4.8141
8741,6/16/2021,6:30:00 PM,0,0.8522,25.147,109163,109163,4.8122
8742,6/16/2021,6:45:00 PM,0,0.853,25.208,109163,109163,4.813
8743,6/16/2021,7:00:00 PM,0,0.8506,25.182,109163,109163,4.8106
8744,6/16/2021,7:15:00 PM,0,0.8521,25.145,109163,109163,4.8121
8745,6/16/2021,7:30:00 PM,0,0.8488,25.117,109163,109163,4.8088
8746,6/16/2021,7:45:00 PM,0,0.8488,25.049,109163,109163,4.8088
8747,6/16/2021,8:00:00 PM,0,0.8496,24.973,109163,109163,4.8096
8748,6/16/2021,8:15:00 PM,0,0.8487,24.909,109163,109163,4.8087
8749,6/16/2021,8:30:00 PM,0,0.8457,24.836,109163,109163,4.8057
8750,6/16/2021,8:45:00 PM,0,0.8439,24.745,109163,109163,4.8039
8751,6/16/2021,9:00:00 PM,0,0.8437,24.659,109163,109163,4.8037
8752,6/16/2021,9:15:00 PM,0,0.8423,24.59,109163,109163,4.8023
8753,6/16/2021,9:30:00 PM,0,0.838,24.545,109163,109163,4.798
8754,6/16/2021,9:45:00 PM,0,0.8407,24.456,109163,109163,4.8007
8755,6/16/2021,10:00:00 PM,0,0.8358,24.3,109163,109163,4.7958
8756,6/16/2021,10:15:00 PM,0,0.8338,24.06,109163,109163,4.7938
8757,6/16/2021,10:30:00 PM,0,0.8332,23.805,109163,109163,4.7932
8758,6/16/2021,10:45:00 PM,0,0.8317,23.665,109163,109163,4.7917
8759,6/16/2021,11:00:00 PM,0,0.8291,23.515,109163,109163,4.7891
8760,6/16/2021,11:15:00 PM,0,0.8303,23.458,109163,109163,4.7903
8761,6/16/2021,11:30:00 PM,0,0.8311,23.451,109163,109163,4.7911
8762,6/16/2021,11:45:00 PM,0,0.8306,23.503,109163,109163,4.7906
8763,6/17/2021,12:00:00 AM,0,0.8287,23.448,109163,109163,4.7887
8764,6/17/2021,12:15:00 AM,0,0.8301,23.119,109163,109163,4.7901
8765,6/17/2021,12:30:00 AM,0,0.8325,23.06,109163,109163,4.7925
8766,6/17/2021,12:45:00 AM,0,0.832,23.067,109163,109163,4.792
8767,6/17/2021,1:00:00 AM,0,0.8325,23.076,109163,109163,4.7925
8768,6/17/2021,1:15:00 AM,0,0.8344,22.972,109163,109163,4.7944
8769,6/17/2021,1:30:00 AM,0,0.8343,22.979,109163,109163,4.7943
8770,6/17/2021,1:45:00 AM,0,0.8346,22.976,109163,109163,4.7946
8771,6/17/2021,2:00:00 AM,0,0.8364,22.98,109163,109163,4.7964
8772,6/17/2021,2:15:00 AM,0,0.8385,22.975,109163,109163,4.7985
8773,6/17/2021,2:30:00 AM,0,0.8422,22.948,109163,109163,4.8022
8774,6/17/2021,2:45:00 AM,0,0.8418,22.901,109163,109163,4.8018
8775,6/17/2021,3:00:00 AM,0,0.8428,22.867,109163,109163,4.8028
8776,6/17/2021,3:15:00 AM,0,0.8426,22.844,109163,109163,4.8026
8777,6/17/2021,3:30:00 AM,0,0.8435,22.811,109163,109163,4.8035
8778,6/17/2021,3:45:00 AM,0,0.8439,22.771,109163,109163,4.8039
8779,6/17/2021,4:00:00 AM,0,0.8439,22.732,109163,109163,4.8039
8780,6/17/2021,4:15:00 AM,0,0.8443,22.695,109163,109163,4.8043
8781,6/17/2021,4:30:00 AM,0,0.8451,22.669,109163,109163,4.8051
8782,6/17/2021,4:45:00 AM,0,0.8458,22.639,109163,109163,4.8058
8783,6/17/2021,5:00:00 AM,0,0.8463,22.607,109163,109163,4.8063
8784,6/17/2021,5:15:00 AM,0,0.847,22.57,109163,109163,4.807
8785,6/17/2021,5:30:00 AM,0,0.8477,22.531,109163,109163,4.8077
8786,6/17/2021,5:45:00 AM,0,0.847,22.486,109163,109163,4.807
8787,6/17/2021,6:00:00 AM,0,0.8485,22.438,109163,109163,4.8085
8788,6/17/2021,6:15:00 AM,0,0.8467,22.415,109163,109163,4.8067
8789,6/17/2021,6:30:00 AM,0,0.8478,22.383,109163,109163,4.8078
8790,6/17/2021,6:45:00 AM,0,0.8471,22.355,109163,109163,4.8071
8791,6/17/2021,7:00:00 AM,0,0.8451,22.315,109163,109163,4.8051
8792,6/17/2021,7:15:00 AM,0,0.8449,22.276,109163,109163,4.8049
8793,6/17/2021,7:30:00 AM,0,0.8448,22.264,109163,109163,4.8048
8794,6/17/2021,7:45:00 AM,0,0.8474,22.285,109163,109163,4.8074
8795,6/17/2021,8:00:00 AM,0,0.8494,22.33,109163,109163,4.8094
8796,6/17/2021,8:15:00 AM,0,0.8479,22.352,109163,109163,4.8079
8797,6/17/2021,8:30:00 AM,0,0.8441,22.362,109163,109163,4.8041
8798,6/17/2021,8:45:00 AM,0,0.8457,22.365,109163,109163,4.8057
8799,6/17/2021,9:00:00 AM,0,0.8494,22.383,109163,109163,4.8094
8800,6/17/2021,9:15:00 AM,0,0.8521,22.409,109163,109163,4.8121
8801,6/17/2021,9:30:00 AM,0,0.8553,22.427,109163,109163,4.8153
8802,6/17/2021,9:45:00 AM,0,0.8586,22.442,109163,109163,4.8186
8803,6/17/2021,10:00:00 AM,0,0.8612,22.46,109163,109163,4.8212
8804,6/17/2021,10:15:00 AM,0,0.8639,22.485,109163,109163,4.8239
8805,6/17/2021,10:30:00 AM,0,0.8658,22.507,109163,109163,4.8258
8806,6/17/2021,10:45:00 AM,0,0.8651,22.529,109163,109163,4.8251
8807,6/17/2021,11:00:00 AM,0,0.8663,22.559,109163,109163,4.8263
8808,6/17/2021,11:15:00 AM,0,0.1011,22.512,NA,443.3,4.0611
8809,6/17/2021,11:30:00 AM,0,0.0885,21.311,NA,399.6,4.0485
8810,6/17/2021,5:00:00 PM,0,0.8803,24.317,104769,NA,4.8403
8811,6/17/2021,5:15:00 PM,0,0.8773,24.36,104769,NA,4.8373
8812,6/17/2021,5:30:00 PM,0,0.8774,24.367,104769,NA,4.8374
8813,6/17/2021,5:45:00 PM,0,0.8771,24.445,104769,NA,4.8371
8814,6/17/2021,6:00:00 PM,0,0.8764,24.506,104769,NA,4.8364
8815,6/17/2021,6:15:00 PM,0,0.874,24.539,104769,NA,4.834
8816,6/17/2021,6:30:00 PM,0,0.8716,24.558,104769,NA,4.8316
8817,6/17/2021,6:45:00 PM,0,0.871,24.552,104769,NA,4.831
8818,6/17/2021,7:00:00 PM,0,0.8696,24.537,104769,NA,4.8296
8819,6/17/2021,7:15:00 PM,0,0.8686,24.536,104769,NA,4.8286
8820,6/17/2021,7:30:00 PM,0,0.8682,24.492,104769,NA,4.8282
8821,6/17/2021,7:45:00 PM,0,0.8656,24.373,104769,NA,4.8256
8822,6/17/2021,8:00:00 PM,0,0.8633,24.264,104769,NA,4.8233
8823,6/17/2021,8:15:00 PM,0,0.8609,24.106,104769,NA,4.8209
8824,6/17/2021,8:30:00 PM,0,0.8583,23.93,104769,NA,4.8183
8825,6/17/2021,8:45:00 PM,0,0.86,23.772,104769,NA,4.82
8826,6/17/2021,9:00:00 PM,0,0.8589,23.656,104769,NA,4.8189
8827,6/17/2021,9:15:00 PM,0,0.8593,23.56,104769,NA,4.8193
8828,6/17/2021,9:30:00 PM,0,0.8561,23.417,104769,NA,4.8161
8829,6/17/2021,9:45:00 PM,0,0.8539,23.288,104769,NA,4.8139
8830,6/17/2021,10:00:00 PM,0,0.8542,23.177,104769,NA,4.8142
8831,6/17/2021,10:15:00 PM,0,0.8547,23.104,104769,NA,4.8147
8832,6/17/2021,10:30:00 PM,0,0.8527,23.01,104769,NA,4.8127
8833,6/17/2021,10:45:00 PM,0,0.8529,22.93,104769,NA,4.8129
8834,6/17/2021,11:00:00 PM,0,0.8522,22.902,104769,NA,4.8122
8835,6/17/2021,11:15:00 PM,0,0.8527,22.888,104769,NA,4.8127
8836,6/17/2021,11:30:00 PM,0,0.8557,22.879,104769,NA,4.8157
8837,6/17/2021,11:45:00 PM,0,0.8552,22.859,104769,NA,4.8152
8838,6/18/2021,12:00:00 AM,0,0.8538,22.828,104769,NA,4.8138
8839,6/18/2021,12:15:00 AM,0,0.8555,22.813,104769,NA,4.8155
8840,6/18/2021,12:30:00 AM,0,0.8541,22.803,104769,NA,4.8141
8841,6/18/2021,12:45:00 AM,0,0.8543,22.786,104769,NA,4.8143
8842,6/18/2021,1:00:00 AM,0,0.8551,22.772,104769,NA,4.8151
8843,6/18/2021,1:15:00 AM,0,0.8546,22.742,104769,NA,4.8146
8844,6/18/2021,1:30:00 AM,0,0.8555,22.681,104769,NA,4.8155
8845,6/18/2021,1:45:00 AM,0,0.8549,22.674,104769,NA,4.8149
8846,6/18/2021,2:00:00 AM,0,0.8562,22.694,104769,NA,4.8162
8847,6/18/2021,2:15:00 AM,0,0.853,22.706,104769,NA,4.813
8848,6/18/2021,2:30:00 AM,0,0.8539,22.687,104769,NA,4.8139
8849,6/18/2021,2:45:00 AM,0,0.8556,22.653,104769,NA,4.8156
8850,6/18/2021,3:00:00 AM,0,0.8562,22.622,104769,NA,4.8162
8851,6/18/2021,3:15:00 AM,0,0.8608,22.592,104769,NA,4.8208
8852,6/18/2021,3:30:00 AM,0,0.8609,22.558,104769,NA,4.8209
8853,6/18/2021,3:45:00 AM,0,0.8655,22.526,104769,NA,4.8255
8854,6/18/2021,4:00:00 AM,0,0.8669,22.488,104769,NA,4.8269
8855,6/18/2021,4:15:00 AM,0,0.8691,22.455,104769,NA,4.8291
8856,6/18/2021,4:30:00 AM,0,0.874,22.427,104769,NA,4.834
8857,6/18/2021,4:45:00 AM,0,0.8784,22.398,104769,NA,4.8384
8858,6/18/2021,5:00:00 AM,0,0.8849,22.371,104769,NA,4.8449
8859,6/18/2021,5:15:00 AM,0,0.8931,22.353,104769,NA,4.8531
8860,6/18/2021,5:30:00 AM,0,0.9095,22.34,104769,NA,4.8695
8861,6/18/2021,5:45:00 AM,0,0.9147,22.322,104769,NA,4.8747
8862,6/18/2021,6:00:00 AM,0,0.92,22.287,104769,NA,4.88
8863,6/18/2021,6:15:00 AM,0,0.9209,22.254,104769,NA,4.8809
8864,6/18/2021,6:30:00 AM,0,0.9226,22.223,104769,NA,4.8826
8865,6/18/2021,6:45:00 AM,0,0.928,22.183,104769,NA,4.888
8866,6/18/2021,7:00:00 AM,0,0.9312,22.147,104769,NA,4.8912
8867,6/18/2021,7:15:00 AM,0,0.9293,22.118,104769,NA,4.8893
8868,6/18/2021,7:30:00 AM,0,0.9335,22.078,104769,NA,4.8935
8869,6/18/2021,7:45:00 AM,0,0.9339,22.051,104769,NA,4.8939
8870,6/18/2021,8:00:00 AM,0,0.9313,22.033,104769,NA,4.8913
8871,6/18/2021,8:15:00 AM,0,0.9314,22.014,104769,NA,4.8914
8872,6/18/2021,8:30:00 AM,0,0.9337,21.993,104769,NA,4.8937
8873,6/18/2021,8:45:00 AM,0,0.9352,21.965,104769,NA,4.8952
8874,6/18/2021,9:00:00 AM,0,0.9358,21.938,104769,NA,4.8958
8875,6/18/2021,9:15:00 AM,0,0.9388,21.92,104769,NA,4.8988
8876,6/18/2021,9:30:00 AM,0,0.9385,21.909,104769,NA,4.8985
8877,6/18/2021,9:45:00 AM,0,0.9398,21.907,104769,NA,4.8998
8878,6/18/2021,10:00:00 AM,0,0.9372,21.915,104769,NA,4.8972
8879,6/18/2021,10:15:00 AM,0,0.9357,21.925,104769,NA,4.8957
8880,6/18/2021,10:30:00 AM,0,0.932,21.94,104769,NA,4.892
8881,6/18/2021,10:45:00 AM,0,0.9321,21.945,104769,NA,4.8921
8882,6/18/2021,11:00:00 AM,0,0.935,21.959,104769,NA,4.895
8883,6/18/2021,11:15:00 AM,0,0.9336,21.984,104769,NA,4.8936
8884,6/18/2021,11:30:00 AM,0,0.9333,22.01,104769,NA,4.8933
8885,6/18/2021,11:45:00 AM,0,0.9325,22.066,104769,NA,4.8925
8886,6/18/2021,12:00:00 PM,0,0.9406,22.158,104769,NA,4.9006
8887,6/18/2021,12:15:00 PM,0,0.9437,22.258,104769,NA,4.9037
8888,6/18/2021,12:30:00 PM,0,0.9366,22.339,104769,NA,4.8966
8889,6/18/2021,12:45:00 PM,0,0.9286,22.418,104769,NA,4.8886
8890,6/18/2021,1:00:00 PM,0,0.928,22.529,104769,NA,4.888
8891,6/18/2021,1:15:00 PM,0,0.9234,22.652,104769,NA,4.8834
8892,6/18/2021,1:30:00 PM,0,0.922,22.764,104769,NA,4.882
8893,6/18/2021,1:45:00 PM,0,0.9226,22.859,104769,NA,4.8826
8894,6/18/2021,2:00:00 PM,0,0.924,22.945,104769,NA,4.884
8895,6/18/2021,2:15:00 PM,0,0.9214,23.012,104769,NA,4.8814
8896,6/18/2021,2:30:00 PM,0,0.9195,23.075,104769,NA,4.8795
8897,6/18/2021,2:45:00 PM,0,0.9182,23.165,104769,NA,4.8782
8898,6/18/2021,3:00:00 PM,0,0.9185,23.235,104769,NA,4.8785
8899,6/18/2021,3:15:00 PM,0,0.9238,23.356,104769,NA,4.8838
8900,6/18/2021,3:30:00 PM,0,0.9251,23.524,104769,NA,4.8851
8901,6/18/2021,3:45:00 PM,0,0.925,23.635,104769,NA,4.885
8902,6/18/2021,4:00:00 PM,0,0.9237,23.734,104769,NA,4.8837
8903,6/18/2021,4:15:00 PM,0,0.9236,23.824,104769,NA,4.8836
8904,6/18/2021,4:30:00 PM,0,0.9204,23.852,104769,NA,4.8804
8905,6/18/2021,4:45:00 PM,0,0.9183,23.87,104769,NA,4.8783
8906,6/18/2021,5:00:00 PM,0,0.9156,23.858,104769,NA,4.8756
8907,6/18/2021,5:15:00 PM,0,0.9155,23.879,104769,NA,4.8755
8908,6/18/2021,5:30:00 PM,0,0.9153,23.896,104769,NA,4.8753
8909,6/18/2021,5:45:00 PM,0,0.9127,23.945,104769,NA,4.8727
8910,6/18/2021,6:00:00 PM,0,0.9084,23.973,104769,NA,4.8684
8911,6/18/2021,6:15:00 PM,0,0.9024,23.969,104769,NA,4.8624
8912,6/18/2021,6:30:00 PM,0,0.8927,23.891,104769,NA,4.8527
8913,6/18/2021,6:45:00 PM,0,0.888,23.772,104769,NA,4.848
8914,6/18/2021,7:00:00 PM,0,0.8823,23.662,104769,NA,4.8423
8915,6/18/2021,7:15:00 PM,0,0.8783,23.521,104769,NA,4.8383
8916,6/18/2021,7:30:00 PM,0,0.8776,23.388,104769,NA,4.8376
8917,6/18/2021,7:45:00 PM,0,0.876,23.293,104769,NA,4.836
8918,6/18/2021,8:00:00 PM,0,0.8752,23.212,104769,NA,4.8352
8919,6/18/2021,8:15:00 PM,0,0.8713,23.009,104769,NA,4.8313
8920,6/18/2021,8:30:00 PM,0,0.8742,22.855,104769,NA,4.8342
8921,6/18/2021,8:45:00 PM,0,0.8761,22.771,104769,NA,4.8361
8922,6/18/2021,9:00:00 PM,0,0.8736,22.574,104769,NA,4.8336
